query_id,doc_id,rank,score,text
833860,3437289,22,101.39256,"In the Italian-speaking part of Switzerland, the Ticino area, one will find a type of restaurant unique to the region. The Grotto is a rustic eatery, offering traditional food ranging from pasta to homemade meat specialties. Popular dishes are Luganighe and Luganighetta, a type of artisan sausages."
833860,6230228,23,101.32747,"Swiss food is influenced by French, German and north Italian cuisine with lots of regional dishes, many of which are based on cheese and potatoes, the ingredients readily available to the Alpine farmers of old.One thing's for sure, you won't go hungry in Switzerland. Cheese fondue.wiss food is influenced by French, German and north Italian cuisine with lots of regional dishes, many of which are based on cheese and potatoes, the ingredients readily available to the Alpine farmers of old."
833860,2702357,24,101.23241,"Food in Germany is important to its culture. The most popular meats in Germany are pork, veal, and beef. Germans love to smoke or pickle meat since it gives a great flavor to the food. Germans typically eat breads, sausages, meats, vegetables, and cheeses.he food of the Swiss is unusual in that it has so many regional influences from the cuisine of its neighbors. This includes the French, German and Italians. Historically, Switzerland was a farming country, and the most popular crops and foods include cheese and potatoes as well as chocolate."
833860,2037474,25,101.03685,"Swiss Chard is Our Food of the Week. This week we celebrate Swiss chard as our Food of the Week. Swiss chard has long been a very popular and healthy addition to the Mediterranean Diet, which has been recognized as a great way to promote health and longevity.wiss Chard is Our Food of the Week. This week we celebrate Swiss chard as our Food of the Week. Swiss chard has long been a very popular and healthy addition to the Mediterranean Diet, which has been recognized as a great way to promote health and longevity."
833860,6083481,26,100.97768,"Little, mountainous, efficient Switzerland is one of Europe's most appealing destinations. Wedged neatly between Germany, Austria, France, and Italy, Switzerland melds the best of all worlds â and adds a healthy dose of chocolate, cowbells, and cable cars. Fiercely independent and decidedly high-tech, the Swiss stubbornly hold on to their quaint traditions, too."
833860,3087483,27,100.966705,"Street food is the cheapest way to go and will save you the most money. Expect to spend 3-5 CHF for cheap snacks and about 11 CHF for something more filling. Cook â With sit-down restaurants costing around 40 CHF per meal per person, eating out in Switzerland can be very costly, so buy your groceries. A weekâs worth of food (bread, pasta, rice, eggs, vegetables, cheese, deli meats for sandwiches, and some assorted fruit) will cost you 75-100 CHF. The major supermarkets are Migros, COOP, and Spar. COOP is the most expensive."
833860,7944293,28,100.93752,"1 Chocolate-Switzerland may always have a rivalry with Belgium for the world's best chocolate, but there's no doubting that the Swiss variety is amazingly good. 2  Switzerland is also home to the huge Nestle nestlÃ© food.  companyhe French version of La Suisse Romande / La Romandie ([41] , the French-speaking Switzerland), Swiss French [42] , is essentially standard French with some differences. It is spoken more slowly, with more of a drawl. The numbers are not the same."
833860,115142,29,100.876236,"The little European jewel of Switzerland is known for its watches, chocolates, impossibly steep ski slopes and castles. What makes castles the most visited tourist destinations in Switzerland is what makes this country unique--a zeal for precision, preservation and an artist's keen eye for beauty. Chillon is not only Switzerland's most popular castle, but it is the most popular historical monument in the country. The setting, between the shores of Lake Geneva and the Alps, is powerful."
833860,5652528,30,100.851074,"WHFoods Recommendations. Swiss chard is not only one of the most popular vegetables along the Mediterranean but it is one of the most nutritious vegetables around and ranks second only to spinach following our analysis of the total nutrient-richness of the World's Healthiest vegetables.utritional Profile. Swiss chard is an excellent source of vitamin K, vitamin A, vitamin C, magnesium, copper, manganese, potassium, vitamin E, and iron. It is a very good source of dietary fiber, choline, vitamin B2, calcium, vitamin B6, phosphorus, and protein."
833860,3437284,31,100.82579,"Some other well known Swiss dishes are: 1  Geschnetzeltes: sliced pieces of meat (pork, veal, chicken) served with a sauce and often rÃ¶sti; 2  Cheese fondue: various kinds of Swiss cheese melted in a pot. 3  Raclette: various kinds of food (bread, mushrooms, meat, potatoes) covered in molten or scalloped cheese."
833860,8833509,32,100.710785,Typical Swiss dishes. It is hard to name typical national dishes since the majority of Swiss recipes is formed by the numerous regional specialties. Switzerland is known for its famous national dish called roesti (rÃ¶sti once a regional dish): too chopped grated. potato
833860,3421947,33,100.70624,"Switzerland is one of the most prosperous countries in the world. The key sectors of the economy are financial services, engineering and tourism. Other well known sectors include the production of chocolate and cheese."
833860,3437286,34,100.61861,"Common ingredients are bacon, onions, cheese and mushrooms. Some other well known Swiss dishes are: Geschnetzeltes: sliced pieces of meat (pork, veal, chicken) served with a sauce and often rÃ¶sti; Cheese fondue: various kinds of Swiss cheese melted in a pot. Pieces of bread will be dipped into the cheese using a long fork; Raclette: various kinds of food (bread, mushrooms, meat, potatoes) covered in molten or scalloped cheese."
833860,1733841,35,100.55032,"Spaghetti is the most common and popular in Germany. *Different provinces in Germany enjoy different foods. In the north Gruehnkohl is very popular. If you go to the southern region in Bavaria, they are not very familiar with Gruehnkohl. In Bavaria Weisswurst is very popular - it is a type of sausage."
833860,7038170,36,100.43997,"Swiss-made:souvenirs and luxury goods [edit]. Switzerland is famous for a few key goods: watches, chocolate, cheese, and Swiss Army knives. 1  Watches-Switzerland is the watch-making capital of the world, and Swiss Made on a watch face has long been a mark of quality."
